date_base,date_pred,index_pred,index_real,index_today,loss_profits,prediction,real,std,
2007-10-10,2007-10-17,267.5045222,258.9999996,269.1,10.10000038,-1.595477819,-10.10000038,11.79270156,
2007-10-11,2007-10-18,270.663693,260.6499996,272.25,11.60000038,-1.586307049,-11.60000038,11.8396223,
2007-10-12,2007-10-19,269.1786899,255.85,267.35,-11.5,1.828689933,-11.5,11.77064971,
2007-10-15,2007-10-22,267.5201495,247.1,266.85,-19.75,0.670149505,-19.75,11.66391038,
2007-10-16,2007-10-23,261.1066209,253.6499998,262.45,8.800000191,-1.34337914,-8.800000191,11.55448787,
2007-10-17,2007-10-24,261.2822125,251.5500002,259,-7.449999809,2.282212496,-7.449999809,11.39965349,
2007-10-18,2007-10-25,262.5114177,257.45,260.65,-3.200000048,1.861417651,-3.200000048,11.39009538,
2007-10-19,2007-10-26,256.8870632,263.85,255.85,8,1.037063241,8,11.53154604,
2007-10-22,2007-10-29,254.2829834,268.8999992,247.1,21.79999924,7.182983398,21.79999924,11.78016576,
2007-10-23,2007-10-30,257.9931153,268.0499996,253.65,14.39999962,4.34311533,14.39999962,11.98592308,
2007-10-24,2007-10-31,254.9412892,269.05,251.55,17.5,3.391289234,17.5,12.16352449,
2007-10-25,2007-11-01,260.6433975,270.6499998,257.45,13.19999981,3.193397522,13.19999981,12.38322294,
2007-10-26,2007-11-02,264.6793172,261.6,263.85,-2.25,0.829317153,-2.25,12.43503517,
2007-10-29,2007-11-05,266.399104,261.65,268.9,7.25,-2.500895977,-7.25,12.45883882,
2007-10-30,2007-11-06,263.4171827,267.75,268.05,0.300000012,-4.632817268,-0.300000012,12.58579442,
2007-10-31,2007-11-07,267.7766866,267.4,269.05,1.649999976,-1.273313403,-1.649999976,12.73174825,
2007-11-01,2007-11-08,267.484692,258.4,270.65,12.25,-3.165307999,-12.25,12.75132685,
2007-11-02,2007-11-09,259.6681572,260.25,261.6,1.350000024,-1.931842804,-1.350000024,12.68476723,
2007-11-05,2007-11-12,261.288439,252.15,261.65,9.5,-0.36156103,-9.5,12.62769535,
2007-11-06,2007-11-13,266.1639913,252.8000002,267.75,14.94999981,-1.586008668,-14.94999981,12.52525957,
2007-11-07,2007-11-14,265.6607962,258.5499996,267.4,8.850000381,-1.739203811,-8.850000381,12.43814286,
2007-11-08,2007-11-15,259.2409873,255.1,258.4,-3.299999952,0.840987265,-3.299999952,11.91305416,
2007-11-09,2007-11-16,260.7244953,251.4499998,260.25,-8.800000191,0.474495322,-8.800000191,10.97357802,
2007-11-12,2007-11-19,254.1756193,246.9,252.15,-5.25,2.025619268,-5.25,10.57051215,
2007-11-13,2007-11-20,255.462163,243.9999998,252.8,-8.800000191,2.662163019,-8.800000191,10.15358424,
2007-11-14,2007-11-21,259.6582755,235.5000008,258.55,-23.04999924,1.108275533,-23.04999924,10.05820841,
2007-11-15,2007-11-22,255.5297262,236.1499992,255.1,-18.95000076,0.429726183,-18.95000076,10.11596986,
2007-11-16,2007-11-23,254.7718291,231.1500008,251.45,-20.29999924,3.321829081,-20.29999924,10.28412343,
2007-11-19,2007-11-26,249.9794458,244.7499999,246.9,-2.150000095,3.079445839,-2.150000095,10.15846925,
2007-11-20,2007-11-27,246.9673738,245.05,244,1.049999952,2.967373848,1.049999952,10.11503201,
2007-11-21,2007-11-28,241.5113626,240.6500001,235.5,5.150000095,6.011362553,5.150000095,10.15767537,
2007-11-22,2007-11-29,240.7558211,246.7500004,236.15,10.60000038,4.605821133,10.60000038,10.13419116,
2007-11-23,2007-11-30,237.8791861,250.0000004,231.15,18.85000038,6.729186058,18.85000038,10.11787006,
2007-11-26,2007-12-03,246.9546359,250.25,244.75,5.5,2.204635859,5.5,10.10265745,
2007-11-27,2007-12-04,250.1373857,251.3500002,245.05,6.300000191,5.087385654,6.300000191,10.06546182,
2007-11-28,2007-12-05,246.6133331,255.2500004,240.65,14.60000038,5.96333313,14.60000038,9.992244168,
2007-11-29,2007-12-06,246.351184,258.1000004,246.75,-11.35000038,-0.398816019,11.35000038,9.974114152,
2007-11-30,2007-12-07,246.1936612,255.4499998,250,-5.449999809,-3.806338787,5.449999809,9.935471914,
2007-12-03,2007-12-10,247.6109796,252.05,250.25,-1.799999952,-2.639020443,1.799999952,9.785501994,
2007-12-04,2007-12-11,248.3433214,255.5000001,251.35,-4.150000095,-3.006678581,4.150000095,9.642046157,
2007-12-05,2007-12-12,253.4945967,254.75,255.25,0.5,-1.75540328,-0.5,9.408926625,
2007-12-06,2007-12-13,255.7999094,251.0499998,258.1,7.050000191,-2.300090551,-7.050000191,9.280719714,
2007-12-07,2007-12-14,253.4217956,249.6000001,255.45,5.849999905,-2.028204441,-5.849999905,9.218298196,
2007-12-10,2007-12-17,248.7089115,242.6000002,252.05,9.449999809,-3.341088533,-9.449999809,9.277388636,
2007-12-11,2007-12-18,251.4254246,245.3000002,255.5,10.19999981,-4.074575424,-10.19999981,9.180448432,
2007-12-12,2007-12-19,252.0196838,245.3000002,254.75,9.449999809,-2.730316162,-9.449999809,9.264611316,
2007-12-13,2007-12-20,251.3942943,242.4499996,251.05,-8.600000381,0.34429428,-8.600000381,9.401014356,
2007-12-14,2007-12-21,249.6420948,249.1,249.6,-0.5,0.042094752,-0.5,9.431286352,
2007-12-17,2007-12-24,243.0783491,254.2000004,242.6,11.60000038,0.47834906,11.60000038,9.427385691,
2007-12-18,2007-12-25,244.9555128,254.1999996,245.3,-8.899999619,-0.34448716,8.899999619,9.423449679,
2007-12-19,2007-12-26,244.9139192,253.9499996,245.3,-8.649999619,-0.386080801,8.649999619,9.420158035,
2007-12-20,2007-12-27,242.265507,254.0999996,242.45,-11.64999962,-0.184493035,11.64999962,9.420718843,
2007-12-21,2007-12-28,249.274116,251.55,249.1,2.450000048,0.174115986,2.450000048,9.433247068,
2007-12-24,2007-12-31,254.2469425,251.5499999,254.2,-2.650000095,0.046942465,-2.650000095,9.42734757,
2007-12-25,2008-01-01,254.6418356,251.5499999,254.2,-2.650000095,0.441835552,-2.650000095,9.33263582,
2007-12-26,2008-01-02,255.5983076,246.1000001,253.95,-7.849999905,1.648307562,-7.849999905,9.287295719,
2007-12-27,2008-01-03,255.2541514,245.6500002,254.1,-8.449999809,1.15415144,-8.449999809,9.25784179,
2007-12-28,2008-01-04,252.9307374,246.6000002,251.55,-4.949999809,1.380737424,-4.949999809,9.223050138,
2007-12-31,2008-01-07,252.5338808,241.4499996,251.55,-10.10000038,0.983880818,-10.10000038,9.252746604,
2008-01-01,2008-01-08,252.4241409,241.1999996,251.55,-10.35000038,0.874140859,-10.35000038,9.258393866,
2008-01-02,2008-01-09,247.8187673,243.5000001,246.1,-2.599999905,1.718767285,-2.599999905,9.130995988,
2008-01-03,2008-01-10,245.8639078,240.4999999,245.65,-5.150000095,0.213907763,-5.150000095,8.941889253,
2008-01-04,2008-01-11,246.5623616,234.9999996,246.6,11.60000038,-0.037638362,-11.60000038,9.012962754,
2008-01-07,2008-01-14,243.6863956,232.3000004,241.45,-9.149999619,2.236395597,-9.149999619,9.15250084,
2008-01-08,2008-01-15,240.7215841,232.5000002,241.2,8.699999809,-0.478415936,-8.699999809,9.352361449,
2008-01-09,2008-01-16,242.5887455,228.1999998,243.5,15.30000019,-0.911254466,-15.30000019,9.723678536,
2008-01-10,2008-01-17,239.8264697,228.6000004,240.5,11.89999962,-0.673530281,-11.89999962,10.02047081,
2008-01-11,2008-01-18,237.7775607,230.9000001,235,-4.099999905,2.777560711,-4.099999905,10.27639788,
2008-01-14,2008-01-21,235.0491999,224.55,232.3,-7.75,2.749199867,-7.75,10.74067535,
2008-01-15,2008-01-22,236.8673053,214.5,232.5,-18,4.367305279,-18,11.56993108,
2008-01-16,2008-01-23,232.3125531,218.45,228.2,-9.75,4.11255312,-9.75,12.16444703,
2008-01-17,2008-01-24,231.9618088,222.0499998,228.6,-6.550000191,3.361808777,-6.550000191,12.53902418,
2008-01-18,2008-01-25,233.1062132,224.4500002,230.9,-6.449999809,2.206213236,-6.449999809,12.70433461,
2008-01-21,2008-01-28,229.3321517,217.4500001,224.55,-7.099999905,4.782151699,-7.099999905,12.93419379,
2008-01-22,2008-01-29,217.5940723,220.3499999,214.5,5.849999905,3.094072342,5.849999905,13.04194403,
2008-01-23,2008-01-30,222.9948976,216.1000001,218.45,-2.349999905,4.544897556,-2.349999905,13.21389629,
2008-01-24,2008-01-31,224.6077416,217.4999998,222.05,-4.550000191,2.557741642,-4.550000191,13.23978371,
2008-01-25,2008-02-01,223.4891371,219.7500002,224.45,4.699999809,-0.960862875,-4.699999809,13.39111448,
2008-01-28,2008-02-04,220.025752,227.5999996,217.45,10.14999962,2.57575202,10.14999962,13.3332892,
2008-01-29,2008-02-05,222.621492,227.4000002,220.35,7.050000191,2.271492004,7.050000191,13.09595059,
2008-01-30,2008-02-06,215.4118359,227.4000002,216.1,-11.30000019,-0.688164055,11.30000019,12.83478891,
2008-01-31,2008-02-07,215.2638881,227.3999996,217.5,-9.899999619,-2.236111879,9.899999619,12.77942509,
2008-02-01,2008-02-08,218.2444636,227.4000001,219.75,-7.650000095,-1.505536437,7.650000095,12.66322256,
2008-02-04,2008-02-11,224.7926591,219.6,227.6,8,-2.80734086,-8,12.84533466,
2008-02-05,2008-02-12,225.1694795,218.7999996,227.4,8.600000381,-2.230520487,-8.600000381,13.01502008,
2008-02-06,2008-02-13,224.4970244,217.4,227.4,10,-2.902975559,-10,13.08286607,
2008-02-07,2008-02-14,224.4108156,225.6,227.4,1.799999952,-2.98918438,-1.799999952,13.02844115,
2008-02-08,2008-02-15,224.374122,226.1,227.4,1.299999952,-3.025877953,-1.299999952,13.01662569,
2008-02-11,2008-02-18,218.2313144,225.6999999,219.6,-6.099999905,-1.368685603,6.099999905,13.0605379,
2008-02-12,2008-02-19,216.1606567,228.1000002,218.8,-9.300000191,-2.639343262,9.300000191,13.09270399,
2008-02-13,2008-02-20,216.8405031,224.0999998,217.4,-6.699999809,-0.559496939,6.699999809,13.19749243,
2008-02-14,2008-02-21,222.9459165,226.6,225.6,-1,-2.65408349,1,13.26512394,
2008-02-15,2008-02-22,223.7813669,223.6999999,226.1,2.400000095,-2.31863308,-2.400000095,13.35098635,
2008-02-18,2008-02-25,223.3597464,226.65,225.7,-0.949999988,-2.340253592,0.949999988,13.37943888,
2008-02-19,2008-02-26,227.0897841,227.2,228.1,0.899999976,-1.010215878,-0.899999976,13.39283767,
2008-02-20,2008-02-27,225.9602152,228.7999998,224.1,4.699999809,1.860215187,4.699999809,13.41790132,
2008-02-21,2008-02-28,225.5027187,229.3,226.6,-2.700000048,-1.097281337,2.700000048,13.38309276,
2008-02-22,2008-02-29,224.7236149,226.5,223.7,2.799999952,1.023614883,2.799999952,13.32119601,
2008-02-25,2008-03-03,228.1994021,221.0999998,226.65,-5.550000191,1.549402118,-5.550000191,13.31843412,
2008-02-26,2008-03-04,228.8671925,221.3999998,227.2,-5.800000191,1.667192459,-5.800000191,13.27495554,
2008-02-27,2008-03-05,229.5124653,221.7000001,228.8,-7.099999905,0.712465346,-7.099999905,13.1230858,
2008-02-28,2008-03-06,228.4226441,225.2499998,229.3,4.050000191,-0.877355933,-4.050000191,12.82500009,
2008-02-29,2008-03-07,225.8205243,219.8000002,226.5,6.699999809,-0.679475665,-6.699999809,12.64956611,
2008-03-03,2008-03-10,221.8510959,216.0499998,221.1,-5.050000191,0.751095891,-5.050000191,12.60556897,
2008-03-04,2008-03-11,221.7837807,217.85,221.4,-3.549999952,0.383780748,-3.549999952,12.40899846,
2008-03-05,2008-03-12,221.1108624,221,221.7,0.699999988,-0.589137614,-0.699999988,12.15444645,
2008-03-06,2008-03-13,224.0876659,214.5,225.25,10.75,-1.162334085,-10.75,12.08994004,
2008-03-07,2008-03-14,218.8860101,214.4999998,219.8,5.300000191,-0.913989902,-5.300000191,12.0355915,
2008-03-10,2008-03-17,215.6173951,209.4500001,216.05,6.599999905,-0.432604909,-6.599999905,12.21944251,
2008-03-11,2008-03-18,217.6840836,211.4499999,217.85,6.400000095,-0.165916368,-6.400000095,12.28158017,
2008-03-12,2008-03-19,220.3260483,216.8000002,221,4.199999809,-0.673951685,-4.199999809,12.21922449,
2008-03-13,2008-03-20,216.6295478,215.85,214.5,1.350000024,2.129547834,1.350000024,12.21108458,
2008-03-14,2008-03-21,215.8052857,220.0500002,214.5,5.550000191,1.305285692,5.550000191,11.98248361,
2008-03-17,2008-03-24,212.4366154,221.3000004,209.45,11.85000038,2.986615419,11.85000038,11.55690364,
2008-03-18,2008-03-25,215.3889606,223.3999998,211.45,11.94999981,3.938960552,11.94999981,11.07706277,
2008-03-19,2008-03-26,216.0066945,224.55,216.8,-7.75,-0.793305457,7.75,10.55913806,
2008-03-20,2008-03-27,215.8557266,223.2999998,215.85,7.449999809,0.00572662,7.449999809,9.99197286,
2008-03-21,2008-03-28,219.5374521,227.6000002,220.05,-7.550000191,-0.512547851,7.550000191,9.47659503,
2008-03-24,2008-03-31,220.8424317,226.1000002,221.3,-4.800000191,-0.457568258,4.800000191,8.912801875,
2008-03-25,2008-04-01,220.8546452,227.5999998,223.4,-4.199999809,-2.545354843,4.199999809,8.296719622,
2008-03-26,2008-04-02,222.3236773,234.3500002,224.55,-9.800000191,-2.226322651,9.800000191,7.955778696,
2008-03-27,2008-04-03,221.8261629,236.4999998,223.3,-13.19999981,-1.473837137,13.19999981,7.660964757,
2008-03-28,2008-04-04,223.5625173,237.9500004,227.6,-10.35000038,-4.037482738,10.35000038,7.346873272,
2008-03-31,2008-04-07,227.4299873,238.2499996,226.1,12.14999962,1.329987288,12.14999962,7.243347661,
2008-04-01,2008-04-08,228.9403566,235.6500002,227.6,8.050000191,1.340356588,8.050000191,7.076853352,
2008-04-02,2008-04-09,233.2624357,235.65,234.35,-1.299999952,-1.087564349,1.299999952,6.811913525,
2008-04-03,2008-04-10,234.1613164,236.9,236.5,-0.400000006,-2.338683605,0.400000006,6.693518859,
2008-04-04,2008-04-11,236.3045648,238.4,237.95,-0.449999988,-1.645435214,0.449999988,6.789771542,
2008-04-07,2008-04-14,236.2083247,234.1999998,238.25,4.050000191,-2.041675329,-4.050000191,6.827809016,
2008-04-08,2008-04-15,235.3656354,233.1,235.65,2.549999952,-0.284364551,-2.549999952,6.839133717,
2008-04-09,2008-04-16,235.3411215,235.8,235.65,-0.150000006,-0.308878481,0.150000006,6.96629316,
2008-04-10,2008-04-17,235.6840459,237.35,236.9,-0.449999988,-1.215954065,0.449999988,7.126189425,
2008-04-11,2008-04-18,237.4668391,237.4,238.4,1,-0.933160901,-1,7.257501341,
2008-04-14,2008-04-21,233.1595717,241.0000002,234.2,-6.800000191,-1.040428281,6.800000191,7.526867102,
2008-04-15,2008-04-22,233.5833548,239.4000002,233.1,6.300000191,0.483354777,6.300000191,7.609318048,
2008-04-16,2008-04-23,235.5414568,240.8500002,235.8,-5.050000191,-0.258543223,5.050000191,7.78843509,
2008-04-17,2008-04-24,237.3131749,241.1999999,237.35,-3.849999905,-0.036825053,3.849999905,8.000513054,
2008-04-18,2008-04-25,239.8309773,245.0500001,237.4,7.650000095,2.430977345,7.650000095,8.332173653,
2008-04-21,2008-04-28,241.1554317,244.9000001,241,3.900000095,0.155431747,3.900000095,8.559178679,
2008-04-22,2008-04-29,238.8850568,243.2499999,239.4,-3.849999905,-0.514943242,3.849999905,8.753769586,
2008-04-23,2008-04-30,240.5409372,245.5000001,240.85,-4.650000095,-0.309062839,4.650000095,8.925542229,
2008-04-24,2008-05-01,241.8063643,245.5000002,241.2,4.300000191,0.60636431,4.300000191,9.098553153,
2008-04-25,2008-05-02,243.8695038,248.55,245.05,-3.5,-1.180496216,3.5,9.379920055,
2008-04-28,2008-05-05,244.8117102,248.5500001,244.9,-3.650000095,-0.088289812,3.650000095,9.699695054,
2008-04-29,2008-05-06,243.6245487,249.8499999,243.25,6.599999905,0.374548733,6.599999905,10.03861307,
2008-04-30,2008-05-07,243.9779036,248.6500001,245.5,-3.150000095,-1.522096395,3.150000095,10.31911717,
2008-05-01,2008-05-08,243.9611148,248,245.5,-2.5,-1.538885236,2.5,10.56425469,
2008-05-02,2008-05-09,246.7835504,242.8500002,248.55,5.699999809,-1.766449571,-5.699999809,10.68016015,
2008-05-05,2008-05-12,246.6506774,242.8500002,248.55,5.699999809,-1.899322629,-5.699999809,10.71080781,
2008-05-06,2008-05-13,248.9934692,247.0000001,249.85,2.849999905,-0.856530786,-2.849999905,10.80017984,
2008-05-07,2008-05-14,248.4590191,247.15,248.65,1.5,-0.190980852,-1.5,10.84788241,
2008-05-08,2008-05-15,248.9720089,252.4000001,248,4.400000095,0.972008944,4.400000095,11.12990104,
2008-05-09,2008-05-16,246.0164777,253.4999996,242.85,10.64999962,3.16647768,10.64999962,11.42539345,
2008-05-12,2008-05-19,245.9223634,251.4999996,242.85,8.649999619,3.072363377,8.649999619,11.64121553,
2008-05-13,2008-05-20,247.6961083,249.6500001,247,2.650000095,0.696108282,2.650000095,11.81592253,
2008-05-14,2008-05-21,248.0627684,246,247.15,-1.149999976,0.912768424,-1.149999976,11.87157263,
2008-05-15,2008-05-22,253.1830842,244.4,252.4,-8,0.783084154,-8,11.91998751,
2008-05-16,2008-05-23,253.0912225,243.0500002,253.5,10.44999981,-0.408777535,-10.44999981,11.91136048,
2008-05-19,2008-05-26,251.5784992,240.25,251.5,-11.25,0.078499198,-11.25,11.90210747,
2008-05-20,2008-05-27,250.6251895,243.4,249.65,-6.25,0.975189507,-6.25,11.92552747,
2008-05-21,2008-05-28,247.8185401,240.6999998,246,-5.300000191,1.818540096,-5.300000191,11.93076748,
2008-05-22,2008-05-29,248.2356318,245.1,244.4,0.699999988,3.835631847,0.699999988,11.98389208,
2008-05-23,2008-05-30,245.0938015,245.85,243.05,2.799999952,2.043801546,2.799999952,12.01608397,
2008-05-26,2008-06-02,245.432137,245.75,240.25,5.5,5.182137012,5.5,11.95790182,
2008-05-27,2008-06-03,246.5036105,241.2,243.4,-2.200000048,3.103610516,-2.200000048,11.84671236,
2008-05-28,2008-06-04,244.5585472,243.75,240.7,3.049999952,3.858547211,3.049999952,11.75402422,
2008-05-29,2008-06-05,244.6602116,243.05,245.1,2.049999952,-0.439788371,-2.049999952,11.70527017,
2008-05-30,2008-06-06,244.621196,243.05,245.85,2.799999952,-1.228803992,-2.799999952,11.54600003,
2008-06-02,2008-06-09,244.8807555,239.25,245.75,6.5,-0.869244456,-6.5,11.25250747,
2008-06-03,2008-06-10,241.1364263,234.0499999,241.2,7.150000095,-0.063573651,-7.150000095,10.99693451,
2008-06-04,2008-06-11,241.4386835,235.8499999,243.75,7.900000095,-2.31131649,-7.900000095,10.8054519,
2008-06-05,2008-06-12,242.835175,231.1000002,243.05,11.94999981,-0.21482496,-11.94999981,10.44258444,
2008-06-06,2008-06-13,240.8525348,231.4000004,243.05,11.64999962,-2.197465181,-11.64999962,10.05689476,
2008-06-09,2008-06-16,239.2350865,233.5,239.25,5.75,-0.014913494,-5.75,9.409801623,
2008-06-10,2008-06-17,233.3338864,232.2,234.05,1.850000024,-0.716113627,-1.850000024,8.813600109,
2008-06-11,2008-06-18,233.1955608,235,235.85,0.850000024,-2.654439211,-0.850000024,8.384340873,
2008-06-12,2008-06-19,231.1900214,230.9,231.1,-0.200000003,0.090021387,-0.200000003,7.92998645,
2008-06-13,2008-06-20,231.7728096,229.3000001,231.4,-2.099999905,0.372809649,-2.099999905,7.658367093,
2008-06-16,2008-06-23,233.3229758,226.9000001,233.5,6.599999905,-0.177024186,-6.599999905,7.48108448,
2008-06-17,2008-06-24,231.7505213,226.6000001,232.2,5.599999905,-0.449478686,-5.599999905,7.383506177,
2008-06-18,2008-06-25,232.9724739,228.3000002,235,6.699999809,-2.02752614,-6.699999809,7.278539071,
2008-06-19,2008-06-26,229.066218,227.8000001,230.9,3.099999905,-1.833781958,-3.099999905,7.141310868,
2008-06-20,2008-06-27,229.2631437,223.4999998,229.3,5.800000191,-0.036856264,-5.800000191,7.266473079,
2008-06-23,2008-06-30,226.2291526,221.9500002,226.9,4.949999809,-0.670847356,-4.949999809,7.40381496,
2008-06-24,2008-07-01,225.8752497,221.1,226.6,5.5,-0.72475034,-5.5,7.608521602,
2008-06-25,2008-07-02,228.8493081,216.7499998,228.3,-11.55000019,0.549308062,-11.55000019,8.090038093,
2008-06-26,2008-07-03,224.5619951,214.2499998,227.8,13.55000019,-3.238004923,-13.55000019,8.655259906,
2008-06-27,2008-07-04,223.6771075,210.5,223.5,-13,0.177107528,-13,9.34071024,
2008-06-30,2008-07-07,219.0677778,211.0500004,221.95,10.89999962,-2.882222176,-10.89999962,9.937469037,
2008-07-01,2008-07-08,218.0784343,204.9999996,221.1,16.10000038,-3.021565676,-16.10000038,10.74398563,
2008-07-02,2008-07-09,216.348664,204.5500002,216.75,12.19999981,-0.401335955,-12.19999981,11.49413275,
2008-07-03,2008-07-10,212.6616243,206.5,214.25,7.75,-1.588375688,-7.75,12.10173745,
2008-07-04,2008-07-11,208.4069188,208.4000001,210.5,2.099999905,-2.093081236,-2.099999905,12.59249934,
2008-07-07,2008-07-14,209.1099159,208.2000001,211.05,2.849999905,-1.9400841,-2.849999905,13.05801151,
2008-07-08,2008-07-15,206.7232513,201.75,205,-3.25,1.723251343,-3.25,13.71770499,
2008-07-09,2008-07-16,204.4235523,201.7000001,204.55,2.849999905,-0.126447693,-2.849999905,14.33318509,
2008-07-10,2008-07-17,205.2382176,204.5,206.5,2,-1.261782408,-2,14.8091402,
2008-07-11,2008-07-18,205.528787,201.9500002,208.4,6.449999809,-2.871212959,-6.449999809,15.33237172,
2008-07-14,2008-07-21,205.5389518,210.95,208.2,-2.75,-2.661048174,2.75,15.55831045,
2008-07-15,2008-07-22,201.5176396,208.8499999,201.75,-7.099999905,-0.232360423,7.099999905,15.82648716,
2008-07-16,2008-07-23,201.0672869,213.7500002,201.7,-12.05000019,-0.632713079,12.05000019,15.96494571,
2008-07-17,2008-07-24,201.8790193,218.3000002,204.5,-13.80000019,-2.62098074,13.80000019,16.01782034,
2008-07-18,2008-07-25,201.1580621,214.5000002,201.95,-12.55000019,-0.791937888,12.55000019,16.07514161,
2008-07-21,2008-07-28,207.8315417,213.15,210.95,-2.200000048,-3.118458271,2.200000048,16.14282196,
2008-07-22,2008-07-29,207.3644145,208,208.85,0.850000024,-1.485585451,-0.850000024,16.31530509,
2008-07-23,2008-07-30,210.2516806,210.7,213.75,3.049999952,-3.498319387,-3.049999952,16.38409693,
2008-07-24,2008-07-31,212.4799111,212.05,218.3,6.25,-5.820088863,-6.25,16.41177766,
2008-07-25,2008-08-01,212.5211653,209.5,214.5,5,-1.978834748,-5,16.41403678,
2008-07-28,2008-08-04,210.5302948,206.4,213.15,6.75,-2.6197052,-6.75,16.45355745,
2008-07-29,2008-08-05,208.0798861,205.4000001,208,-2.599999905,0.079886109,-2.599999905,16.46073186,
2008-07-30,2008-08-06,209.023826,210.65,210.7,0.050000001,-1.676174045,-0.050000001,16.37069736,
2008-07-31,2008-08-07,210.9621448,208.05,212.05,4,-1.08785522,-4,16.31478506,
2008-08-01,2008-08-08,208.2479599,208.3,209.5,1.200000048,-1.252040148,-1.200000048,16.32844774,
2008-08-04,2008-08-11,206.8265168,209.95,206.4,3.549999952,0.426516831,3.549999952,16.29911833,
2008-08-05,2008-08-12,207.8281886,210.3499998,205.4,4.949999809,2.428188562,4.949999809,16.16715524,
2008-08-06,2008-08-13,210.779828,208.0500001,210.65,-2.599999905,0.129827976,-2.599999905,16.04393015,
2008-08-07,2008-08-14,209.0086914,211,208.05,2.950000048,0.958691359,2.950000048,15.71939861,
2008-08-08,2008-08-15,208.1438886,211,208.3,-2.700000048,-0.156111434,2.700000048,15.32741926,
2008-08-11,2008-08-18,211.8733611,209.3,209.95,-0.649999976,1.923361063,-0.649999976,14.98086929,
2008-08-12,2008-08-19,213.291694,205.1999999,210.35,-5.150000095,2.941694021,-5.150000095,14.71630706,
2008-08-13,2008-08-20,209.2735713,205.4500001,208.05,-2.599999905,1.223571301,-2.599999905,14.51647199,
2008-08-14,2008-08-21,212.7044263,201.6000004,211,-9.399999619,1.704426289,-9.399999619,14.39962598,
2008-08-15,2008-08-22,211.948765,199.75,211,-11.25,0.948765039,-11.25,14.32479813,
2008-08-18,2008-08-25,211.3889976,200.55,209.3,-8.75,2.088997602,-8.75,14.27156929,
2008-08-19,2008-08-26,208.2192697,199.6499998,205.2,-5.550000191,3.019269705,-5.550000191,14.12743929,
2008-08-20,2008-08-27,206.4709943,199.8999998,205.45,-5.550000191,1.020994306,-5.550000191,14.01784654,
2008-08-21,2008-08-28,205.5578354,196.85,201.6,-4.75,3.957835436,-4.75,13.81309705,
2008-08-22,2008-08-29,205.2031488,196.0999999,199.75,-3.650000095,5.453148842,-3.650000095,13.55559413,
2008-08-25,2008-09-01,202.999657,190.6000002,200.55,-9.949999809,2.449656963,-9.949999809,13.393155,
2008-08-26,2008-09-02,203.1087677,190.2999996,199.65,-9.350000381,3.458767653,-9.350000381,13.33776953,
2008-08-27,2008-09-03,203.1742574,191.0999998,199.9,-8.800000191,3.274257421,-8.800000191,13.12624229,
2008-08-28,2008-09-04,204.6617394,191.5499998,196.85,-5.300000191,7.811739445,-5.300000191,12.87378976,
2008-08-29,2008-09-05,198.8218544,187.7999998,196.1,-8.300000191,2.721854448,-8.300000191,12.66934392,
2008-09-01,2008-09-08,189.9237687,197.2999998,190.6,-6.699999809,-0.676231265,6.699999809,12.3219659,
2008-09-02,2008-09-09,189.7158701,194.3999999,190.3,-4.099999905,-0.58412987,4.099999905,12.16001002,
2008-09-03,2008-09-10,188.8420239,195.5000001,191.1,-4.400000095,-2.257976055,4.400000095,11.88387659,
2008-09-04,2008-09-11,188.9284044,193.25,191.55,-1.700000048,-2.621595621,1.700000048,11.76549602,
2008-09-05,2008-09-12,186.161218,196.6500004,187.8,-8.850000381,-1.638782024,8.850000381,11.54301206,
2008-09-08,2008-09-15,193.0723522,196.65,197.3,0.649999976,-4.227647781,-0.649999976,11.22045399,
2008-09-09,2008-09-16,190.7185365,186.9500002,194.4,7.449999809,-3.68146348,-7.449999809,11.12504457,
2008-09-10,2008-09-17,193.9947717,189.4000001,195.5,6.099999905,-1.505228281,-6.099999905,10.81118283,
2008-09-11,2008-09-18,193.5720813,185.5500002,193.25,-7.699999809,0.322081298,-7.699999809,10.70870265,
2008-09-12,2008-09-19,192.0853948,196.05,196.65,0.600000024,-4.564605236,-0.600000024,10.38302991,
2008-09-15,2008-09-22,193.194281,195.35,196.65,1.299999952,-3.455718994,-1.299999952,10.11564412,
2008-09-16,2008-09-23,188.0054956,197.8999998,186.95,10.94999981,1.05549562,10.94999981,9.793654551,
2008-09-17,2008-09-24,188.0648301,200.4500002,189.4,-11.05000019,-1.335169911,11.05000019,9.352376356,
2008-09-18,2008-09-25,184.2696698,201.1000002,185.55,-15.55000019,-1.280330181,15.55000019,8.885628454,
2008-09-19,2008-09-26,193.7108837,197.95,196.05,-1.899999976,-2.339116335,1.899999976,8.570983445,
2008-09-22,2008-09-29,193.8958062,193.9,195.35,1.450000048,-1.45419383,-1.450000048,8.33814386,
2008-09-23,2008-09-30,194.9569577,190.3000001,197.9,7.599999905,-2.943042278,-7.599999905,8.179693357,
2008-09-24,2008-10-01,194.7158906,192.5000002,200.45,7.949999809,-5.734109402,-7.949999809,8.083344626,
2008-09-25,2008-10-02,197.2530132,188.7499996,201.1,12.35000038,-3.846986771,-12.35000038,8.11652909,
2008-09-26,2008-10-03,197.2388156,188.7500002,197.95,9.199999809,-0.711184382,-9.199999809,8.207554198,
2008-09-29,2008-10-06,193.160525,182.2999996,193.9,11.60000038,-0.739474952,-11.60000038,8.463418383,
