date,index1,index2,loss_profits,pred_date,prediction,real,0.531496063
2018-03-20,321.3,315.15,6.150000016,2018-03-27,-0.643257499,-1.914098978,
2018-03-21,321.6,310.6500001,10.94999992,2018-03-28,-0.882461786,-3.404850721,
2018-03-22,322.1,314.4499998,7.650000175,2018-03-29,-2.56497097,-2.375038862,
2018-03-23,311.5,314.5500001,3.050000069,2018-03-30,1.124444008,0.979133248,
2018-03-26,314.5,313.45,-1.050000041,2018-04-02,0.807164431,-0.333863288,
2018-03-27,315.15,312.8000001,2.349999921,2018-04-03,-1.373003483,-0.745676637,
2018-03-28,310.65,307.5499999,3.100000079,2018-04-04,-0.04881797,-0.997907639,
2018-03-29,314.45,312.95,-1.499999965,2018-04-05,0.055350572,-0.477023363,
2018-03-30,314.55,311.1999999,3.350000052,2018-04-06,-0.285679698,-1.065013528,
2018-04-02,313.45,312.95,-0.49999998,2018-04-09,0.251588166,-0.159515068,
2018-04-03,312.8,313.45,0.649999988,2018-04-10,0.290965468,0.207800508,
2018-04-04,307.55,312.4500002,4.900000157,2018-04-11,1.8535676,1.593236923,
2018-04-05,312.95,311.75,-1.199999971,2018-04-12,1.883225441,-0.383447826,
2018-04-06,311.2,314.4499999,3.249999851,2018-04-13,1.948337913,1.044344425,
2018-04-09,312.95,314.3,1.349999991,2018-04-16,2.320759296,0.431378812,
2018-04-10,313.45,314.4,0.950000033,2018-04-17,1.768032789,0.303078651,
2018-04-11,312.45,317.5999999,5.149999908,2018-04-18,2.434335709,1.648263693,
2018-04-12,311.75,318.9999997,7.249999741,2018-04-19,1.240309477,2.325581312,
2018-04-13,314.45,316.9000001,2.450000093,2018-04-20,1.16645658,0.779138207,
2018-04-16,314.3,317.1,2.800000023,2018-04-23,1.317495465,0.890868604,
2018-04-17,314.4,315.35,0.950000019,2018-04-24,1.089377522,0.302162856,
2018-04-18,317.6,312.9499998,4.650000162,2018-04-25,-0.138004959,-1.464105844,
2018-04-19,319,317.45,1.550000036,2018-04-26,-0.582915068,-0.485893428,
2018-04-20,316.9,320.1500001,-3.250000086,2018-04-27,-0.351071239,1.025560141,
2018-04-23,317.1,321.65,4.550000002,2018-04-30,1.046689987,1.434878588,
2018-04-24,315.35,321.6499999,6.299999873,2018-05-01,0.881053507,1.997780204,
2018-04-25,312.95,319.7500001,6.800000148,2018-05-02,1.433175802,2.172871113,
2018-04-26,317.45,318,0.550000021,2018-05-03,1.189905047,0.173255637,
2018-04-27,320.15,316.4499998,-3.700000164,2018-05-04,0.610817075,-1.155708313,
2018-04-30,321.65,316.4500001,5.199999923,2018-05-07,-2.672410965,-1.616664052,
2018-05-01,321.65,314.0499997,7.600000271,2018-05-08,-3.22135973,-2.362816811,
2018-05-02,319.75,314.0499999,5.700000104,2018-05-09,-2.359859467,-1.782642722,
2018-05-03,318,315.8500001,2.149999945,2018-05-10,-1.121592522,-0.676100612,
2018-05-04,316.45,317.65,-1.200000033,2018-05-11,-0.009821773,0.379206836,
2018-05-07,316.45,316.85,-0.399999995,2018-05-14,-0.506863117,0.126402274,
2018-05-08,314.05,313.75,-0.299999995,2018-05-15,0.801991463,-0.095526189,
2018-05-09,314.05,314.9,0.850000002,2018-05-16,1.395258307,0.270657539,
2018-05-10,315.85,313.4,-2.449999982,2018-05-17,0.84576261,-0.775684655,
2018-05-11,317.65,314.75,2.899999999,2018-05-18,-0.85409677,-0.912954509,
2018-05-14,316.85,315.0999999,-1.750000058,2018-05-21,0.053178377,-0.552311838,
2018-05-15,313.75,315.1,1.35000004,2018-05-22,0.784875631,0.430278897,
2018-05-16,314.9,317.1499999,2.249999947,2018-05-23,0.550652027,0.714512527,
2018-05-17,313.4,316.5499999,3.149999876,2018-05-24,1.546008945,1.005105257,
2018-05-18,314.75,317.2999999,2.549999928,2018-05-25,0.051687412,0.810166776,
2018-05-21,315.1,318.1,2.999999984,2018-05-28,1.470746517,0.9520787,
2018-05-22,315.1,314.9,-0.199999999,2018-05-29,1.72687912,-0.063471913,
2018-05-23,317.15,307.5499997,-9.600000286,2018-05-30,1.554662228,-3.026958942,
2018-05-24,316.55,309.1499997,-7.400000323,2018-05-31,2.158326149,-2.337703466,
2018-05-25,317.3,311.4,5.899999996,2018-06-01,-0.145622984,-1.859439015,
2018-05-28,318.1,313.15,4.950000018,2018-06-04,-0.338171482,-1.556114435,
2018-05-29,314.9,313.75,-1.150000013,2018-06-05,0.103462078,-0.365195304,
2018-05-30,307.55,313.7499999,6.199999855,2018-06-06,2.673997402,2.015932322,
2018-05-31,309.15,316.8499998,-7.699999807,2018-06-07,-0.13665615,2.490700245,
2018-06-01,311.4,313.3,1.899999983,2018-06-08,2.095244169,0.610147715,
2018-06-04,313.15,316.15,2.999999972,2018-06-11,2.006728888,0.958007336,
2018-06-05,313.75,315.6500001,1.900000057,2018-06-12,0.898222208,0.605577707,
2018-06-06,313.75,315.6500001,1.900000057,2018-06-13,1.487763643,0.605577707,
2018-06-07,316.85,310.3999999,-6.450000132,2018-06-14,0.271296978,-2.035663605,
2018-06-08,313.3,309.1999999,-4.100000129,2018-06-15,1.893766999,-1.308649898,
2018-06-11,316.15,305.8499999,-10.30000009,2018-06-18,1.979960084,-3.257947206,
2018-06-12,315.65,301.3500007,-14.29999926,2018-06-19,2.161062717,-4.530333996,
2018-06-13,315.65,304.2,-11.44999998,2018-06-20,1.820334911,-3.627435446,
2018-06-14,310.4,300.7500001,-9.649999916,2018-06-21,1.476082563,-3.108891726,
2018-06-15,309.2,303.6499998,-5.55000017,2018-06-22,2.096877098,-1.794954777,
2018-06-18,305.85,303.25,-2.599999983,2018-06-25,4.167814255,-0.850089908,
2018-06-19,301.35,302.4,1.050000025,2018-06-26,6.397291183,0.348432064,
2018-06-20,304.2,301.5500001,-2.649999912,2018-06-27,4.234429836,-0.871137381,
2018-06-21,300.75,299.0999999,-1.650000062,2018-06-28,3.352403164,-0.548628449,
2018-06-22,303.65,299.9999999,-3.650000121,2018-06-29,3.171332359,-1.202041864,
2018-06-25,303.25,292.8999998,-10.35000019,2018-07-02,1.26698494,-3.413025618,
2018-06-26,302.4,293.7499998,-8.650000168,2018-07-03,2.774515629,-2.860449791,
2018-06-27,301.55,292.5500003,-8.999999673,2018-07-04,2.031410217,-2.984579563,
2018-06-28,299.1,291.9999997,-7.100000262,2018-07-05,3.486296654,-2.373788118,
