date,index1,index2,loss_profits,pred_date,prediction,real,0.589958159,8.657446814,-8.438265299,23.00000025,-24.84999987
2017-10-26,323.75,331.45,7.700000042,2017-11-23,0.818843842,2.378378391,,,,,
2017-10-27,326.85,332.2500002,5.400000178,2017-11-24,1.158584237,1.652134061,,,,,
2017-10-30,327.45,325.9,1.549999956,2017-11-27,-0.027325241,-0.473354697,,,,,
2017-10-31,331.05,327.6999999,3.350000148,2017-11-28,-1.345104575,-1.011931777,,,,,
2017-11-01,336.55,327.7,8.850000004,2017-11-29,-3.36065197,-2.629624128,,,,,
2017-11-02,335.05,322.2499998,12.80000017,2017-11-30,-1.875162601,-3.820325375,,,,,
2017-11-03,336.35,321.8500001,14.49999995,2017-12-01,-1.176879287,-4.310985565,,,,,
2017-11-06,334.15,324.9999997,9.150000257,2017-12-04,-1.063413501,-2.738291264,,,,,
2017-11-07,333.75,326.6000001,7.149999887,2017-12-05,-3.559520721,-2.142322063,,,,,
2017-11-08,335.25,321.6500004,13.5999996,2017-12-06,-3.470694065,-4.056674004,,,,,
2017-11-09,333.65,320.6999997,12.95000031,2017-12-07,-2.249675512,-3.881312847,,,,,
2017-11-10,332.9,321.3999998,11.50000021,2017-12-08,-2.893704891,-3.4544909,,,,,
2017-11-13,331.55,321.4999997,10.05000029,2017-12-11,-0.746153474,-3.031217098,,,,,
2017-11-14,331.3,320.4499997,10.85000028,2017-12-12,-1.629625201,-3.274977446,,,,,
2017-11-15,329.15,322.8499998,6.300000171,2017-12-13,-0.71483469,-1.914021015,,,,,
2017-11-16,331.3,324.3000002,6.999999848,2017-12-14,-1.224035621,-2.112888575,,,,,
2017-11-17,330.95,322.7499998,8.200000211,2017-12-15,-4.731031895,-2.477715731,,,,,
2017-11-20,329.45,324.1499999,5.300000122,2017-12-18,-1.691342711,-1.608741879,,,,,
2017-11-21,330.85,323.8499999,7.000000139,2017-12-19,-0.166745707,-2.115762472,,,,,
2017-11-22,332.55,323.5500003,8.999999725,2017-12-20,-4.248543262,-2.706359863,,,,,
2017-11-23,331.45,316.8499998,14.6000002,2017-12-21,-2.937184334,-4.404887676,,,,,
2017-11-24,332.25,318.4999994,13.75000061,2017-12-22,-3.357477188,-4.138450146,,,,,
2017-11-27,325.9,318.5000001,7.399999882,2017-12-25,-1.427048683,-2.270635128,,,,,
2017-11-28,327.7,317.4500002,10.24999979,2017-12-26,-1.991198659,-3.127860785,,,,,
2017-11-29,327.7,321.2000002,6.499999829,2017-12-27,-2.668284178,-1.983521461,,,,,
2017-11-30,322.25,325.6500001,-3.400000091,2017-12-28,-0.404892743,1.055081487,,,,,
2017-12-01,321.85,325.6499999,-3.799999898,2017-12-29,-1.687259912,1.180674195,,,,,
2017-12-04,325,325.65,-0.65000001,2018-01-01,-0.977410674,0.200000003,,,,,
2017-12-05,326.6,326.5,0.100000003,2018-01-02,-1.370238781,-0.030618494,,,,,
2017-12-06,321.65,327.7000001,-6.050000055,2018-01-03,-0.545440137,1.88092649,,,,,
2017-12-07,320.7,325,-4.300000038,2018-01-04,-0.936469853,1.340816975,,,,,
2017-12-08,321.4,328.9500001,-7.5500001,2018-01-05,-2.066358566,2.349097729,,,,,
2017-12-11,321.5,331.2499996,-9.749999624,2018-01-08,-1.13610971,3.032659292,,,,,
2017-12-12,320.45,330.4500001,-10.00000009,2018-01-09,-1.138865829,3.120611668,,,,,
2017-12-13,322.85,327.8500002,-5.000000192,2018-01-10,-0.059615817,1.548706889,,,,,
2017-12-14,324.3,326.4999999,-2.199999911,2018-01-11,-0.256959409,0.678384185,,,,,
2017-12-15,322.75,326.8499999,-4.099999924,2018-01-12,-0.576619983,1.270333052,,,,,
2017-12-18,324.15,327.3,3.149999953,2018-01-15,1.169554353,0.971772313,,,,,
2017-12-19,323.85,330.5000001,6.650000114,2018-01-16,0.385521442,2.053419828,,,,,
2017-12-20,323.55,329.2000001,5.650000083,2018-01-17,1.841235042,1.746252537,,,,,
2017-12-21,316.85,329.4000001,12.55000006,2018-01-18,4.3466115,3.960864782,,,,,
2017-12-22,318.5,329.6000003,11.10000031,2018-01-19,2.109634399,3.485086441,,,,,
2017-12-25,318.5,326.2499998,7.749999809,2018-01-22,2.80339241,2.433280945,,,,,
2017-12-26,317.45,331.2499999,13.79999995,2018-01-23,1.580594778,4.347141266,,,,,
2017-12-27,321.2,331.6000001,10.40000008,2018-01-24,2.188866615,3.237858057,,,,,
2017-12-28,325.65,334.2999997,8.649999708,2018-01-25,0.084050141,2.65622592,,,,,
2017-12-29,325.65,335.9500001,-10.30000006,2018-01-26,-0.405515403,3.162904978,,,,,
2018-01-01,325.65,338.5000003,-12.85000025,2018-01-29,-3.809576988,3.945954323,,,,,
2018-01-02,326.5,333.9000003,-7.400000273,2018-01-30,-3.833622456,2.266462564,,,,,
2018-01-03,327.7,334.4500002,-6.750000243,2018-01-31,-2.674103737,2.059810877,,,,,
2018-01-04,325,333.6499997,-8.649999678,2018-02-01,-0.442906737,2.661538363,,,,,
2018-01-05,328.95,327.4,1.550000012,2018-02-02,-2.581494808,-0.471196234,,,,,
2018-01-08,331.25,323.0000001,8.249999925,2018-02-05,-2.961087704,-2.490566015,,,,,
2018-01-09,330.45,317.65,12.80000002,2018-02-06,-3.562243462,-3.873505831,,,,,
2018-01-10,327.85,309.5000006,18.3499994,2018-02-07,-1.909030914,-5.597071648,,,,,
2018-01-11,326.5,312.5000004,13.99999963,2018-02-08,-1.13267386,-4.287901878,,,,,
2018-01-12,326.85,303.8499997,23.00000025,2018-02-09,-3.092474699,-7.036867142,,,,,
2018-01-15,327.3,308.0999993,19.20000071,2018-02-12,-2.312509298,-5.866178036,,,,,
2018-01-16,330.5,311.4000006,19.09999938,2018-02-13,-1.230912924,-5.779122353,,,,,
2018-01-17,329.2,314.2999998,14.90000021,2018-02-14,-1.046706557,-4.526124001,,,,,
